video_name,frame_number,frame_gt,frame_prediction,tubelet_index,tubelet_center,tubelet_confidence,tubelet_path
2019_09_02_C0002_3700_mavic,602,1,1,2,602,0.627399206161499,data\tubelets\test\test_009523.npy
2019_09_02_C0002_3700_mavic,602,1,1,3,603,0.9999994039535522,data\tubelets\test\test_009526.npy
00_02_45_to_00_03_10_cut,76,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_3700_mavic,193,1,1,0,192,0.9935862421989441,data\tubelets\test\test_005745.npy
2019_09_02_C0002_3700_mavic,193,1,1,1,193,0.9811267256736755,data\tubelets\test\test_005747.npy
2019_09_02_C0002_3700_mavic,193,1,1,2,194,0.9986577033996582,data\tubelets\test\test_005752.npy
00_01_52_to_00_01_58,94,1,1,0,93,0.9984921216964722,data\tubelets\test\test_011564.npy
00_01_52_to_00_01_58,94,1,1,1,94,0.9969124794006348,data\tubelets\test\test_011565.npy
00_01_52_to_00_01_58,94,1,1,2,95,0.9993809461593628,data\tubelets\test\test_011566.npy
00_06_10_to_00_06_27,453,1,1,0,452,0.9432680010795593,data\tubelets\test\test_012334.npy
00_06_10_to_00_06_27,453,1,1,1,453,0.9672233462333679,data\tubelets\test\test_012335.npy
00_06_10_to_00_06_27,453,1,1,2,454,0.9791451692581177,data\tubelets\test\test_012336.npy
2019_09_02_C0002_3700_mavic,867,1,1,0,866,0.9998754262924194,data\tubelets\test\test_011201.npy
2019_09_02_C0002_3700_mavic,867,1,1,1,867,0.9998732805252075,data\tubelets\test\test_011210.npy
2019_09_02_C0002_3700_mavic,867,1,1,2,868,0.9998295307159424,data\tubelets\test\test_011216.npy
00_02_45_to_00_03_10_cut,341,1,1,0,340,0.6938799619674683,data\tubelets\test\test_012102.npy
2019_09_02_C0002_2527_inspire,399,1,1,0,398,0.9999994039535522,data\tubelets\test\test_014607.npy
2019_09_02_C0002_2527_inspire,399,1,1,1,399,0.9999891519546509,data\tubelets\test\test_014612.npy
2019_09_02_C0002_2527_inspire,399,1,1,2,400,0.9999967813491821,data\tubelets\test\test_014616.npy
00_02_45_to_00_03_10_cut,112,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_2527_inspire,170,1,1,0,170,0.7116712331771851,data\tubelets\test\test_013756.npy
2019_09_02_C0002_2527_inspire,170,1,1,1,171,0.9982795715332031,data\tubelets\test\test_013758.npy
2019_09_02_C0002_3700_mavic,458,1,1,0,457,0.9999915361404419,data\tubelets\test\test_007950.npy
2019_09_02_C0002_3700_mavic,458,1,1,1,458,0.999931812286377,data\tubelets\test\test_007952.npy
2019_09_02_C0002_3700_mavic,458,1,1,2,459,0.9998373985290527,data\tubelets\test\test_007957.npy
2019_09_02_C0002_3700_mavic,49,0,1,0,48,0.7718480825424194,data\tubelets\test\test_003828.npy
2019_09_02_C0002_2527_inspire,435,1,1,0,434,0.9979384541511536,data\tubelets\test\test_014702.npy
2019_09_02_C0002_2527_inspire,435,1,1,1,435,0.9971883893013,data\tubelets\test\test_014704.npy
2019_09_02_C0002_2527_inspire,435,1,1,2,436,0.9999980926513672,data\tubelets\test\test_014705.npy
00_06_10_to_00_06_27,309,1,1,0,308,0.9999189376831055,data\tubelets\test\test_012267.npy
00_06_10_to_00_06_27,309,1,1,1,309,0.999914288520813,data\tubelets\test\test_012268.npy
00_06_10_to_00_06_27,309,1,1,2,310,0.9999558925628662,data\tubelets\test\test_012269.npy
2019_09_02_C0002_3700_mavic,723,1,0,-1,-1,0.0,NO_COVERAGE
00_02_45_to_00_03_10_cut,197,1,1,0,196,0.9429293870925903,data\tubelets\test\test_011754.npy
00_02_45_to_00_03_10_cut,197,1,1,1,196,0.9957400560379028,data\tubelets\test\test_011756.npy
2019_09_02_C0002_2527_inspire,26,1,1,0,25,0.9834469556808472,data\tubelets\test\test_013091.npy
2019_09_02_C0002_2527_inspire,26,1,1,1,26,0.6879333257675171,data\tubelets\test\test_013095.npy
2019_09_02_C0002_2527_inspire,26,1,1,2,27,0.8925837278366089,data\tubelets\test\test_013121.npy
2019_09_02_C0002_3700_mavic,314,1,1,0,313,0.9992297887802124,data\tubelets\test\test_006725.npy
2019_09_02_C0002_3700_mavic,314,1,1,1,314,0.9964494705200195,data\tubelets\test\test_006731.npy
2019_09_02_C0002_3700_mavic,314,1,1,2,315,0.9879801869392395,data\tubelets\test\test_006740.npy
00_02_45_to_00_03_10_cut,233,1,1,0,232,0.9158731698989868,data\tubelets\test\test_011821.npy
00_02_45_to_00_03_10_cut,233,1,1,1,232,0.9993662238121033,data\tubelets\test\test_011822.npy
00_02_45_to_00_03_10_cut,233,1,1,2,233,0.9986727237701416,data\tubelets\test\test_011824.npy
2019_09_02_C0002_2527_inspire,291,1,1,0,290,0.9987655878067017,data\tubelets\test\test_014184.npy
2019_09_02_C0002_2527_inspire,291,1,1,1,291,0.9975546002388,data\tubelets\test\test_014188.npy
2019_09_02_C0002_2527_inspire,291,1,1,2,292,0.9986810088157654,data\tubelets\test\test_014190.npy
2019_09_02_C0002_2527_inspire,291,1,1,3,292,0.8681358098983765,data\tubelets\test\test_014191.npy
2019_09_02_C0002_3700_mavic,579,1,1,0,578,0.9999587535858154,data\tubelets\test\test_008870.npy
2019_09_02_C0002_3700_mavic,579,1,1,1,579,0.999976634979248,data\tubelets\test\test_008894.npy
2019_09_02_C0002_3700_mavic,579,1,1,2,580,0.9999873638153076,data\tubelets\test\test_008913.npy
2019_09_02_C0002_3700_mavic,170,1,0,-1,-1,0.0,NO_COVERAGE
00_01_52_to_00_01_58,71,1,1,0,70,0.9914094805717468,data\tubelets\test\test_011536.npy
00_01_52_to_00_01_58,71,1,1,1,71,0.9978888630867004,data\tubelets\test\test_011538.npy
00_01_52_to_00_01_58,71,1,1,2,72,0.9987537860870361,data\tubelets\test\test_011540.npy
00_06_10_to_00_06_27,430,1,1,0,429,0.9757358431816101,data\tubelets\test\test_012311.npy
00_06_10_to_00_06_27,430,1,1,1,430,0.8842121958732605,data\tubelets\test\test_012312.npy
00_06_10_to_00_06_27,430,1,1,2,431,0.6514153480529785,data\tubelets\test\test_012313.npy
2019_09_02_C0002_3700_mavic,844,1,1,0,843,0.9999279975891113,data\tubelets\test\test_011004.npy
2019_09_02_C0002_3700_mavic,844,1,1,1,844,0.9999700784683228,data\tubelets\test\test_011007.npy
2019_09_02_C0002_3700_mavic,844,1,1,2,845,0.9999219179153442,data\tubelets\test\test_011012.npy
00_02_45_to_00_03_10_cut,89,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_2527_inspire,147,1,1,0,147,0.9999921321868896,data\tubelets\test\test_013636.npy
2019_09_02_C0002_2527_inspire,147,1,1,1,148,0.9910284876823425,data\tubelets\test\test_013641.npy
2019_09_02_C0002_3700_mavic,435,1,1,0,434,0.7304540872573853,data\tubelets\test\test_007786.npy
2019_09_02_C0002_3700_mavic,435,1,1,1,436,0.9328762292861938,data\tubelets\test\test_007808.npy
2019_09_02_C0002_3700_mavic,206,1,1,0,205,0.9604933857917786,data\tubelets\test\test_005795.npy
2019_09_02_C0002_3700_mavic,206,1,1,1,206,0.9997214674949646,data\tubelets\test\test_005799.npy
2019_09_02_C0002_3700_mavic,206,1,1,2,207,0.9997174143791199,data\tubelets\test\test_005804.npy
00_02_45_to_00_03_10_cut,354,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_2527_inspire,412,1,1,0,411,0.9999837875366211,data\tubelets\test\test_014647.npy
2019_09_02_C0002_2527_inspire,412,1,1,1,412,0.9999984502792358,data\tubelets\test\test_014648.npy
2019_09_02_C0002_2527_inspire,412,1,1,2,413,0.9999994039535522,data\tubelets\test\test_014649.npy
00_06_10_to_00_06_27,286,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_3700_mavic,700,1,1,0,699,0.9999929666519165,data\tubelets\test\test_010182.npy
2019_09_02_C0002_3700_mavic,700,1,1,1,700,0.9999996423721313,data\tubelets\test\test_010189.npy
2019_09_02_C0002_3700_mavic,700,1,1,2,701,0.9999988079071045,data\tubelets\test\test_010197.npy
2019_09_02_C0002_2527_inspire,3,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_3700_mavic,291,1,1,0,290,0.9999768733978271,data\tubelets\test\test_006538.npy
2019_09_02_C0002_3700_mavic,291,1,1,1,291,0.999983549118042,data\tubelets\test\test_006543.npy
2019_09_02_C0002_3700_mavic,291,1,1,2,292,0.9999176263809204,data\tubelets\test\test_006549.npy
2019_09_02_C0002_3700_mavic,62,0,1,0,61,0.9995079040527344,data\tubelets\test\test_004221.npy
2019_09_02_C0002_3700_mavic,62,0,1,1,61,0.5595217943191528,data\tubelets\test\test_004224.npy
2019_09_02_C0002_3700_mavic,62,0,1,2,61,0.6719048023223877,data\tubelets\test\test_004226.npy
2019_09_02_C0002_3700_mavic,62,0,1,3,62,0.8472395539283752,data\tubelets\test\test_004248.npy
2019_09_02_C0002_3700_mavic,62,0,1,4,63,0.984295129776001,data\tubelets\test\test_004278.npy
00_02_45_to_00_03_10_cut,210,1,1,0,209,0.9947236776351929,data\tubelets\test\test_011780.npy
00_02_45_to_00_03_10_cut,210,1,1,1,210,0.5297307968139648,data\tubelets\test\test_011781.npy
00_02_45_to_00_03_10_cut,210,1,1,2,210,0.8748410940170288,data\tubelets\test\test_011782.npy
2019_09_02_C0002_2527_inspire,268,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_3700_mavic,556,1,1,0,555,0.557516872882843,data\tubelets\test\test_008444.npy
2019_09_02_C0002_3700_mavic,556,1,1,1,556,0.9310342073440552,data\tubelets\test\test_008453.npy
2019_09_02_C0002_3700_mavic,556,1,1,2,557,0.7870315313339233,data\tubelets\test\test_008462.npy
2019_09_02_C0002_3700_mavic,327,1,1,0,326,0.8382036685943604,data\tubelets\test\test_006822.npy
2019_09_02_C0002_3700_mavic,327,1,1,1,327,0.8999221324920654,data\tubelets\test\test_006830.npy
2019_09_02_C0002_3700_mavic,327,1,1,2,328,0.970717191696167,data\tubelets\test\test_006835.npy
00_01_52_to_00_01_58,48,1,1,0,47,0.9981029033660889,data\tubelets\test\test_011510.npy
00_01_52_to_00_01_58,48,1,1,1,48,0.9993621706962585,data\tubelets\test\test_011513.npy
00_01_52_to_00_01_58,48,1,1,2,49,0.9987474679946899,data\tubelets\test\test_011514.npy
00_06_10_to_00_06_27,407,1,1,0,406,0.999332845211029,data\tubelets\test\test_012288.npy
00_06_10_to_00_06_27,407,1,1,1,407,0.999798595905304,data\tubelets\test\test_012289.npy
00_06_10_to_00_06_27,407,1,1,2,408,0.9990853071212769,data\tubelets\test\test_012290.npy
2019_09_02_C0002_3700_mavic,821,1,1,0,820,0.9944783449172974,data\tubelets\test\test_010872.npy
2019_09_02_C0002_3700_mavic,821,1,1,1,821,0.9996919631958008,data\tubelets\test\test_010877.npy
2019_09_02_C0002_3700_mavic,821,1,1,2,822,0.9922947883605957,data\tubelets\test\test_010882.npy
2019_09_02_C0002_3700_mavic,821,1,1,3,822,0.5795422792434692,data\tubelets\test\test_010888.npy
00_02_45_to_00_03_10_cut,66,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_2527_inspire,124,1,1,0,123,0.9998869895935059,data\tubelets\test\test_013539.npy
2019_09_02_C0002_2527_inspire,124,1,1,1,124,0.9812390804290771,data\tubelets\test\test_013541.npy
2019_09_02_C0002_3700_mavic,412,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_3700_mavic,183,1,1,0,182,0.9732341766357422,data\tubelets\test\test_005725.npy
2019_09_02_C0002_3700_mavic,183,1,1,1,183,0.9941523671150208,data\tubelets\test\test_005729.npy
2019_09_02_C0002_3700_mavic,183,1,1,2,184,0.9843810796737671,data\tubelets\test\test_005732.npy
00_02_45_to_00_03_10_cut,331,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_2527_inspire,389,1,1,0,388,0.9999997615814209,data\tubelets\test\test_014583.npy
2019_09_02_C0002_2527_inspire,389,1,1,1,389,0.9999998807907104,data\tubelets\test\test_014584.npy
2019_09_02_C0002_2527_inspire,389,1,1,2,390,0.9999998807907104,data\tubelets\test\test_014586.npy
2019_09_02_C0002_2527_inspire,160,1,1,0,159,0.9999977350234985,data\tubelets\test\test_013705.npy
2019_09_02_C0002_2527_inspire,160,1,1,1,160,0.9998204112052917,data\tubelets\test\test_013711.npy
2019_09_02_C0002_2527_inspire,160,1,1,2,161,0.8482194542884827,data\tubelets\test\test_013716.npy
2019_09_02_C0002_3700_mavic,677,1,1,0,676,0.9999884366989136,data\tubelets\test\test_010032.npy
2019_09_02_C0002_3700_mavic,677,1,1,1,677,0.9999910593032837,data\tubelets\test\test_010040.npy
2019_09_02_C0002_3700_mavic,677,1,1,2,678,0.9999971389770508,data\tubelets\test\test_010050.npy
2019_09_02_C0002_3700_mavic,448,1,1,0,447,0.9999083280563354,data\tubelets\test\test_007902.npy
2019_09_02_C0002_3700_mavic,448,1,1,1,448,0.9998997449874878,data\tubelets\test\test_007910.npy
2019_09_02_C0002_3700_mavic,448,1,1,2,449,0.9999645948410034,data\tubelets\test\test_007915.npy
2019_09_02_C0002_3700_mavic,39,0,1,0,38,0.9819014668464661,data\tubelets\test\test_003464.npy
2019_09_02_C0002_3700_mavic,39,0,1,1,39,0.8948377370834351,data\tubelets\test\test_003519.npy
2019_09_02_C0002_3700_mavic,39,0,1,2,40,0.5370749235153198,data\tubelets\test\test_003565.npy
2019_09_02_C0002_3700_mavic,713,1,1,0,712,0.9999959468841553,data\tubelets\test\test_010293.npy
00_02_45_to_00_03_10_cut,187,1,1,0,186,0.9748696684837341,data\tubelets\test\test_011731.npy
00_02_45_to_00_03_10_cut,187,1,1,1,187,0.9738900661468506,data\tubelets\test\test_011733.npy
00_02_45_to_00_03_10_cut,187,1,1,2,188,0.995342493057251,data\tubelets\test\test_011736.npy
2019_09_02_C0002_2527_inspire,245,1,1,0,244,0.5913974046707153,data\tubelets\test\test_014093.npy
2019_09_02_C0002_2527_inspire,16,1,1,0,15,0.997733473777771,data\tubelets\test\test_012639.npy
2019_09_02_C0002_2527_inspire,16,1,1,1,16,0.9940890073776245,data\tubelets\test\test_012697.npy
2019_09_02_C0002_2527_inspire,16,1,1,2,17,0.9981034994125366,data\tubelets\test\test_012725.npy
2019_09_02_C0002_3700_mavic,304,1,1,0,303,0.9996914863586426,data\tubelets\test\test_006636.npy
2019_09_02_C0002_3700_mavic,304,1,1,1,304,0.9998610019683838,data\tubelets\test\test_006648.npy
2019_09_02_C0002_3700_mavic,304,1,1,2,305,0.9991893172264099,data\tubelets\test\test_006656.npy
00_06_10_to_00_06_27,384,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_2527_inspire,281,1,1,0,280,0.9005751609802246,data\tubelets\test\test_014155.npy
2019_09_02_C0002_2527_inspire,281,1,1,1,281,0.6465645432472229,data\tubelets\test\test_014156.npy
2019_09_02_C0002_2527_inspire,281,1,1,2,282,0.9523816704750061,data\tubelets\test\test_014159.npy
2019_09_02_C0002_3700_mavic,798,1,1,0,798,0.5092485547065735,data\tubelets\test\test_010730.npy
2019_09_02_C0002_3700_mavic,798,1,1,1,798,0.6158179044723511,data\tubelets\test\test_010736.npy
2019_09_02_C0002_3700_mavic,798,1,1,2,799,0.6865866184234619,data\tubelets\test\test_010737.npy
2019_09_02_C0002_3700_mavic,798,1,1,3,799,0.5524027347564697,data\tubelets\test\test_010742.npy
2019_09_02_C0002_3700_mavic,569,1,1,0,568,0.9999852180480957,data\tubelets\test\test_008666.npy
2019_09_02_C0002_3700_mavic,569,1,1,1,569,0.9999843835830688,data\tubelets\test\test_008691.npy
00_02_45_to_00_03_10_cut,43,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_3700_mavic,160,1,1,0,160,0.5600285530090332,data\tubelets\test\test_005656.npy
2019_09_02_C0002_3700_mavic,160,1,1,1,161,0.8930561542510986,data\tubelets\test\test_005659.npy
00_01_52_to_00_01_58,61,1,1,0,60,0.9995676875114441,data\tubelets\test\test_011525.npy
00_01_52_to_00_01_58,61,1,1,1,61,0.998833954334259,data\tubelets\test\test_011526.npy
00_01_52_to_00_01_58,61,1,1,2,62,0.9994056224822998,data\tubelets\test\test_011527.npy
00_06_10_to_00_06_27,420,1,1,0,419,0.9897456169128418,data\tubelets\test\test_012301.npy
00_06_10_to_00_06_27,420,1,1,1,420,0.9890304207801819,data\tubelets\test\test_012302.npy
00_06_10_to_00_06_27,420,1,1,2,421,0.9996699094772339,data\tubelets\test\test_012303.npy
2019_09_02_C0002_3700_mavic,834,1,1,0,833,0.9999864101409912,data\tubelets\test\test_010956.npy
2019_09_02_C0002_3700_mavic,834,1,1,1,834,0.9999977350234985,data\tubelets\test\test_010962.npy
2019_09_02_C0002_3700_mavic,834,1,1,2,835,0.9999982118606567,data\tubelets\test\test_010964.npy
00_02_45_to_00_03_10_cut,308,1,1,0,308,0.9900291562080383,data\tubelets\test\test_012028.npy
2019_09_02_C0002_2527_inspire,366,1,1,0,366,0.9999809265136719,data\tubelets\test\test_014515.npy
2019_09_02_C0002_2527_inspire,366,1,1,1,367,0.9999606609344482,data\tubelets\test\test_014517.npy
00_02_45_to_00_03_10_cut,79,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_2527_inspire,137,1,1,0,136,1.0,data\tubelets\test\test_013592.npy
2019_09_02_C0002_2527_inspire,137,1,1,1,137,1.0,data\tubelets\test\test_013596.npy
2019_09_02_C0002_2527_inspire,137,1,1,2,138,0.9999997615814209,data\tubelets\test\test_013601.npy
2019_09_02_C0002_3700_mavic,425,1,1,0,425,0.8289467096328735,data\tubelets\test\test_007662.npy
2019_09_02_C0002_3700_mavic,16,0,1,0,16,0.7596943378448486,data\tubelets\test\test_000624.npy
2019_09_02_C0002_3700_mavic,16,0,1,1,16,0.5868304967880249,data\tubelets\test\test_000696.npy
2019_09_02_C0002_3700_mavic,16,0,1,2,17,0.6747204065322876,data\tubelets\test\test_000883.npy
2019_09_02_C0002_3700_mavic,16,0,1,3,17,0.5580726861953735,data\tubelets\test\test_001110.npy
2019_09_02_C0002_2527_inspire,402,1,1,0,401,0.9999990463256836,data\tubelets\test\test_014619.npy
2019_09_02_C0002_2527_inspire,402,1,1,1,402,0.9999998807907104,data\tubelets\test\test_014624.npy
2019_09_02_C0002_2527_inspire,402,1,1,2,403,0.999998927116394,data\tubelets\test\test_014628.npy
00_06_10_to_00_06_27,276,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_3700_mavic,690,1,1,0,689,0.9981974959373474,data\tubelets\test\test_010126.npy
2019_09_02_C0002_3700_mavic,690,1,1,1,691,0.9997754693031311,data\tubelets\test\test_010134.npy
00_02_45_to_00_03_10_cut,164,1,1,0,163,0.9508969783782959,data\tubelets\test\test_011694.npy
00_02_45_to_00_03_10_cut,164,1,1,1,164,0.9972503781318665,data\tubelets\test\test_011696.npy
00_02_45_to_00_03_10_cut,164,1,1,2,165,0.988579511642456,data\tubelets\test\test_011699.npy
2019_09_02_C0002_3700_mavic,281,1,1,0,280,0.9997908473014832,data\tubelets\test\test_006469.npy
2019_09_02_C0002_3700_mavic,281,1,1,1,281,0.9999854564666748,data\tubelets\test\test_006475.npy
2019_09_02_C0002_3700_mavic,281,1,1,2,282,0.9999940395355225,data\tubelets\test\test_006483.npy
2019_09_02_C0002_3700_mavic,52,0,0,-1,-1,0.0,NO_COVERAGE
00_02_45_to_00_03_10_cut,200,1,1,0,199,0.6364583969116211,data\tubelets\test\test_011761.npy
00_02_45_to_00_03_10_cut,200,1,1,1,199,0.9848406910896301,data\tubelets\test\test_011762.npy
00_02_45_to_00_03_10_cut,200,1,1,2,200,0.7296563386917114,data\tubelets\test\test_011763.npy
00_02_45_to_00_03_10_cut,200,1,1,3,200,0.8669686317443848,data\tubelets\test\test_011764.npy
00_02_45_to_00_03_10_cut,200,1,1,4,201,0.5955187678337097,data\tubelets\test\test_011765.npy
2019_09_02_C0002_2527_inspire,258,1,1,0,257,0.8096108436584473,data\tubelets\test\test_014111.npy
2019_09_02_C0002_2527_inspire,258,1,1,1,258,0.6456400752067566,data\tubelets\test\test_014113.npy
2019_09_02_C0002_2527_inspire,258,1,1,2,259,0.7447162866592407,data\tubelets\test\test_014114.npy
2019_09_02_C0002_3700_mavic,546,1,1,0,547,0.5023451447486877,data\tubelets\test\test_008380.npy
2019_09_02_C0002_3700_mavic,137,1,1,0,136,0.9994828701019287,data\tubelets\test\test_005528.npy
2019_09_02_C0002_3700_mavic,137,1,1,1,137,0.9935606718063354,data\tubelets\test\test_005531.npy
2019_09_02_C0002_3700_mavic,137,1,1,2,138,0.990152895450592,data\tubelets\test\test_005537.npy
00_01_52_to_00_01_58,38,1,1,0,37,0.9993696808815002,data\tubelets\test\test_011500.npy
00_01_52_to_00_01_58,38,1,1,1,38,0.999345600605011,data\tubelets\test\test_011501.npy
00_01_52_to_00_01_58,38,1,1,2,39,0.9986760020256042,data\tubelets\test\test_011502.npy
00_06_10_to_00_06_27,397,1,1,0,396,0.9990875720977783,data\tubelets\test\test_012285.npy
00_06_10_to_00_06_27,397,1,1,1,398,0.99333655834198,data\tubelets\test\test_012286.npy
2019_09_02_C0002_3700_mavic,811,1,1,0,812,0.9982925057411194,data\tubelets\test\test_010834.npy
00_02_45_to_00_03_10_cut,56,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_2527_inspire,114,1,1,0,113,0.9051709175109863,data\tubelets\test\test_013507.npy
2019_09_02_C0002_3700_mavic,402,1,1,0,403,0.8155771493911743,data\tubelets\test\test_007471.npy
2019_09_02_C0002_3700_mavic,173,1,1,0,172,0.690265417098999,data\tubelets\test\test_005679.npy
00_02_45_to_00_03_10_cut,321,1,1,0,320,0.8077030181884766,data\tubelets\test\test_012053.npy
2019_09_02_C0002_2527_inspire,379,1,1,0,378,0.9999986886978149,data\tubelets\test\test_014563.npy
2019_09_02_C0002_2527_inspire,379,1,1,1,379,0.9999995231628418,data\tubelets\test\test_014565.npy
2019_09_02_C0002_2527_inspire,379,1,1,2,380,0.9999982118606567,data\tubelets\test\test_014568.npy
2019_09_02_C0002_3700_mavic,667,1,1,0,666,0.9994404911994934,data\tubelets\test\test_009974.npy
2019_09_02_C0002_3700_mavic,667,1,1,1,667,0.9996335506439209,data\tubelets\test\test_009979.npy
2019_09_02_C0002_3700_mavic,667,1,1,2,668,0.9998836517333984,data\tubelets\test\test_009984.npy
2019_09_02_C0002_3700_mavic,667,1,1,3,668,0.5535928606987,data\tubelets\test\test_009989.npy
2019_09_02_C0002_3700_mavic,258,1,1,0,257,0.5095119476318359,data\tubelets\test\test_006240.npy
2019_09_02_C0002_3700_mavic,258,1,1,1,259,0.973625659942627,data\tubelets\test\test_006253.npy
2019_09_02_C0002_3700_mavic,29,0,1,0,28,0.896992564201355,data\tubelets\test\test_002891.npy
00_01_52_to_00_01_58,159,0,1,0,160,0.9650704860687256,data\tubelets\test\test_011649.npy
00_02_45_to_00_03_10_cut,177,1,1,0,177,0.9334191679954529,data\tubelets\test\test_011710.npy
2019_09_02_C0002_2527_inspire,235,1,1,0,234,0.9661130309104919,data\tubelets\test\test_014064.npy
2019_09_02_C0002_2527_inspire,235,1,1,1,235,0.9876312613487244,data\tubelets\test\test_014066.npy
2019_09_02_C0002_2527_inspire,235,1,1,2,236,0.9742791652679443,data\tubelets\test\test_014068.npy
2019_09_02_C0002_2527_inspire,235,1,1,3,236,0.5415563583374023,data\tubelets\test\test_014069.npy
2019_09_02_C0002_3700_mavic,523,1,1,0,524,0.940559446811676,data\tubelets\test\test_008190.npy
2019_09_02_C0002_3700_mavic,294,1,1,0,293,0.9997087121009827,data\tubelets\test\test_006555.npy
2019_09_02_C0002_3700_mavic,294,1,1,1,294,0.9997410178184509,data\tubelets\test\test_006562.npy
